SeriesTitle,EpisodeTitle,Season,EpisodeTMSID,SeriesTMSID,,DisplayName,Licensee,AssetLanguage,Territory,TerritoryExclusion,WorkType,EntryType,SeriesTitleDisplayUnlimited,SeasonNumber,DistributionNumber,EpisodeNumber,LocalizationType,EpisodeTitleDisplayUnlimited,SeasonTitleInternalAlias,SeasonTitleDisplayUnlimited,EpisodeCount,SeasonCount,SeriesID,SeasonID,EpisodeTitleID,EpisodeID,SeriesAltID,SeasonAltID,EpisodeAltID,ALID,CompanyDisplayCredit,GroupIdentity,Director,LicenseType,LicenseRightsDescription,FormatProfile,HDR,WCG,HFR,NGAudio,Start,StartLag,End,EndLag,WindowDuration,SpecialPreOrderFulfillDate,PriceType,PriceValue,PriceCurrency,SRP,Description,Download,OtherTerms,OtherInstructions,SeriesContentID,SeasonContentID,EpisodeContentID,AvailID,UV_ID,DMA_ID,ReportingID,Metadata,SuppressionLiftDate,AnnounceDate,ReleaseYear,ReleaseHistoryOriginal,ReleaseHistoryPhysicalHV,ExceptionFlag,RatingSystem,RatingValue,RatingReason,RentalDuration,WatchDuration,FixedEndDate,CaptionIncluded,CaptionExemption,Any,ContractID,TitleStatus,Exclusive,ExclusiveAttributes,BrandingRights,BrandingRightsAttributes,ServiceProvider,TotalRunTime,HoldbackLanguage,AllowedLanguages,RequiredFulfillmentLanguages,RetailerEpisodeID1,RetailerEpisodeID2,RetailerSeasonID,RetailerSeriesID,RetailerSpare1,RetailerSpare2,RetailerSpare3,Notes
The Beverlys,The Beverly Runaway,1,EP034445170003,SH034445170000,,pureflix,,,US,,episode,Full Extract,The Beverlys,1,,3,,The Beverly Runaway,,,,,,,,,S_1591633987873_295374886777,S1_1591639107720_295375910484,S1_E3_1593462339720_295665190745,S1_E3_1593462339720_295665190745,,pureflixus1,,SVOD,SWP,,,,,,10/3/19,,9/18/26,,,,,,,,,,,,S_1591633987873_295374886777,S1_1591639107720_295375910484,S1_E3_1593462339720_295665190745,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP034445170003,,,SH034445170000,,,,
The Beverlys,The Beverly homeschoolers,1,EP034445170004,SH034445170000,,pureflix,,,US,,episode,Full Extract,The Beverlys,1,,4,,The Beverly homeschoolers,,,,,,,,,S_1591633987873_295374886777,S1_1591639107720_295375910484,S1_E4_1593462339721_295665190761,S1_E4_1593462339721_295665190761,,pureflixus1,,SVOD,SWP,,,,,,10/10/19,,9/18/26,,,,,,,,,,,,S_1591633987873_295374886777,S1_1591639107720_295375910484,S1_E4_1593462339721_295665190761,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP034445170004,,,SH034445170000,,,,
The Beverlys,The Beverly Photoshoot,1,EP034445170005,SH034445170000,,pureflix,,,US,,episode,Full Extract,The Beverlys,1,,5,,The Beverly Photoshoot,,,,,,,,,S_1591633987873_295374886777,S1_1591639107720_295375910484,S1_E5_1593463363538_295665190807,S1_E5_1593463363538_295665190807,,pureflixus1,,SVOD,SWP,,,,,,10/17/19,,9/18/26,,,,,,,,,,,,S_1591633987873_295374886777,S1_1591639107720_295375910484,S1_E5_1593463363538_295665190807,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP034445170005,,,SH034445170000,,,,
The Beverlys,The Beverlys’ New Label,1,EP034445170006,SH034445170000,,pureflix,,,US,,episode,Full Extract,The Beverlys,1,,6,,The Beverlys’ New Label,,,,,,,,,S_1591633987873_295374886777,S1_1591639107720_295375910484,S1_E6_1593463363545_295665190823,S1_E6_1593463363545_295665190823,,pureflixus1,,SVOD,SWP,,,,,,10/24/19,,9/18/26,,,,,,,,,,,,S_1591633987873_295374886777,S1_1591639107720_295375910484,S1_E6_1593463363545_295665190823,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP034445170006,,,SH034445170000,,,,
The Beverlys,The Beverly Switch,1,EP034445170007,SH034445170000,,pureflix,,,US,,episode,Full Extract,The Beverlys,1,,7,,The Beverly Switch,,,,,,,,,S_1591633987873_295374886777,S1_1591639107720_295375910484,S1_E7_1593741891684_295720998587,S1_E7_1593741891684_295720998587,,pureflixus1,,SVOD,SWP,,,,,,10/31/19,,9/18/26,,,,,,,,,,,,S_1591633987873_295374886777,S1_1591639107720_295375910484,S1_E7_1593741891684_295720998587,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP034445170007,,,SH034445170000,,,,
The Beverlys,The Big Beverly Interview,1,EP034445170008,SH034445170000,,pureflix,,,US,,episode,Full Extract,The Beverlys,1,,8,,The Big Beverly Interview,,,,,,,,,S_1591633987873_295374886777,S1_1591639107720_295375910484,S1_E8_1593462339722_295665190839,S1_E8_1593462339722_295665190839,,pureflixus1,,SVOD,SWP,,,,,,11/7/19,,9/18/26,,,,,,,,,,,,S_1591633987873_295374886777,S1_1591639107720_295375910484,S1_E8_1593462339722_295665190839,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP034445170008,,,SH034445170000,,,,
The Christians,Faith Over Fear,1,,,,pureflix,,,US,,episode,Full Extract,The Christians,1,,5,,Faith Over Fear,,,,,,,,,S_2013137475612_484554278460,S1_2013915715648_484740646646,S1_E5_2015035971933_485110822801,S1_E5_2015035971933_485110822801,,pureflixus1,,SVOD,SWP,,,,,,3/31/22,,3/31/26,,,,,,,,,,,,S_2013137475612_484554278460,S1_2013915715648_484740646646,S1_E5_2015035971933_485110822801,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Series not found - deferred for user selection
The Christians,"I Do, I Do",1,,,,pureflix,,,US,,episode,Full Extract,The Christians,1,,4,,"I Do, I Do",,,,,,,,,S_2013137475612_484554278460,S1_2013915715648_484740646646,S1_E4_2015035971932_485110822770,S1_E4_2015035971932_485110822770,,pureflixus1,,SVOD,SWP,,,,,,3/31/22,,3/31/26,,,,,,,,,,,,S_2013137475612_484554278460,S1_2013915715648_484740646646,S1_E4_2015035971932_485110822770,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
The Christians,Thorns & Thistles,1,,,,pureflix,,,US,,episode,Full Extract,The Christians,1,,3,,Thorns & Thistles,,,,,,,,,S_2013137475612_484554278460,S1_2013915715648_484740646646,S1_E3_2015035971931_485110822758,S1_E3_2015035971931_485110822758,,pureflixus1,,SVOD,SWP,,,,,,3/31/22,,3/31/26,,,,,,,,,,,,S_2013137475612_484554278460,S1_2013915715648_484740646646,S1_E3_2015035971931_485110822758,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
The Christians,Lemons,1,,,,pureflix,,,US,,episode,Full Extract,The Christians,1,,2,,Lemons,,,,,,,,,S_2013137475612_484554278460,S1_2013915715648_484740646646,S1_E2_2015035971930_485110822740,S1_E2_2015035971930_485110822740,,pureflixus1,,SVOD,SWP,,,,,,3/31/22,,3/31/26,,,,,,,,,,,,S_2013137475612_484554278460,S1_2013915715648_484740646646,S1_E2_2015035971930_485110822740,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
The Christians,The Beginning of the End,1,,,,pureflix,,,US,,episode,Full Extract,The Christians,1,,1,,The Beginning of the End,,,,,,,,,S_2013137475612_484554278460,S1_2013915715648_484740646646,S1_E1_2015035971929_485110822717,S1_E1_2015035971929_485110822717,,pureflixus1,,SVOD,SWP,,,,,,3/31/22,,3/31/26,,,,,,,,,,,,S_2013137475612_484554278460,S1_2013915715648_484740646646,S1_E1_2015035971929_485110822717,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Deferred entire series awaiting user selection
The Committee,Pilot,1,EP038103240001,SH038103240000,,pureflix,,,US,,episode,Full Extract,The Committee,1,,1,,Pilot,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E1_1936448579927_466027558609,S1_E1_1936448579927_466027558609,,pureflixus1,,SVOD,SWP,,,,,,10/14/21,,12/31/26,,,,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E1_1936448579927_466027558609,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038103240001,,,SH038103240000,,,,
The Committee,Resurrection,1,EP038103240002,SH038103240000,,pureflix,,,US,,episode,Full Extract,The Committee,1,,16,,Resurrection,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E16_1936444995938_466027558729,S1_E16_1936444995938_466027558729,,pureflixus1,,SVOD,SWP,,,,,,10/14/21,,12/31/26,,,,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E16_1936444995938_466027558729,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038103240002,,,SH038103240000,,,,
The Committee,Stewardship,1,EP038103240003,SH038103240000,,pureflix,,,US,,episode,Full Extract,The Committee,1,,11,,Stewardship,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E11_1936444995925_466027558689,S1_E11_1936444995925_466027558689,,pureflixus1,,SVOD,SWP,,,,,,10/14/21,,12/31/26,,,,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E11_1936444995925_466027558689,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038103240003,,,SH038103240000,,,,
The Committee,Embracing a Legacy,1,EP038103240004,SH038103240000,,pureflix,,,US,,episode,Full Extract,The Committee,1,,13,,Embracing a Legacy,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E13_1936444995927_466027558705,S1_E13_1936444995927_466027558705,,pureflixus1,,SVOD,SWP,,,,,,10/14/21,,12/31/26,,,,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E13_1936444995927_466027558705,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038103240004,,,SH038103240000,,,,
The Committee,Evangelism,1,EP038103240005,SH038103240000,,pureflix,,,US,,episode,Full Extract,The Committee,1,,5,,Evangelism,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E5_1936448579967_466027558641,S1_E5_1936448579967_466027558641,,pureflixus1,,SVOD,SWP,,,,,,10/14/21,,12/31/26,,,,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E5_1936448579967_466027558641,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038103240005,,,SH038103240000,,,,
The Committee,Hospitality,1,EP038103240006,SH038103240000,,pureflix,,,US,,episode,Full Extract,The Committee,1,,2,,Hospitality,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E2_1936448579941_466027558617,S1_E2_1936448579941_466027558617,,pureflixus1,,SVOD,SWP,,,,,,10/14/21,,12/31/26,,,,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E2_1936448579941_466027558617,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038103240006,,,SH038103240000,,,,
The Committee,Understanding the Who,1,EP038103240007,SH038103240000,,pureflix,,,US,,episode,Full Extract,The Committee,1,,6,,Understanding the Who,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E6_1936448579970_466027558649,S1_E6_1936448579970_466027558649,,pureflixus1,,SVOD,SWP,,,,,,10/14/21,,12/31/26,,,,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E6_1936448579970_466027558649,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038103240007,,,SH038103240000,,,,
The Committee,Young Leaders,1,EP038103240008,SH038103240000,,pureflix,,,US,,episode,Full Extract,The Committee,1,,14,,Young Leaders,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E14_1936444995928_466027558713,S1_E14_1936444995928_466027558713,,pureflixus1,,SVOD,SWP,,,,,,10/14/21,,12/31/26,,,,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E14_1936444995928_466027558713,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038103240008,,,SH038103240000,,,,
The Committee,Discipleship System,1,EP038103240009,SH038103240000,,pureflix,,,US,,episode,Full Extract,The Committee,1,,7,,Discipleship System,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E7_1936448579975_466027558657,S1_E7_1936448579975_466027558657,,pureflixus1,,SVOD,SWP,,,,,,10/14/21,,12/31/26,,,,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E7_1936448579975_466027558657,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038103240009,,,SH038103240000,,,,
The Committee,Our Purpose,1,EP038103240010,SH038103240000,,pureflix,,,US,,episode,Full Extract,The Committee,1,,4,,Our Purpose,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E4_1936448579961_466027558633,S1_E4_1936448579961_466027558633,,pureflixus1,,SVOD,SWP,,,,,,10/14/21,,12/31/26,,,,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E4_1936448579961_466027558633,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038103240010,,,SH038103240000,,,,
The Committee,Reflecting the Community,1,EP038103240011,SH038103240000,,pureflix,,,US,,episode,Full Extract,The Committee,1,,3,,Reflecting the Community,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E3_1936448579953_466027558625,S1_E3_1936448579953_466027558625,,pureflixus1,,SVOD,SWP,,,,,,10/14/21,,12/31/26,,,,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E3_1936448579953_466027558625,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038103240011,,,SH038103240000,,,,
The Committee,Children & Families in Church,1,EP038103240012,SH038103240000,,pureflix,,,US,,episode,Full Extract,The Committee,1,,10,,Children & Families in Church,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E10_1936444995924_466027558681,S1_E10_1936444995924_466027558681,,pureflixus1,,SVOD,SWP,,,,,,10/14/21,,12/31/26,,,,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E10_1936444995924_466027558681,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038103240012,,,SH038103240000,,,,
The Committee,Innovation,1,EP038103240013,SH038103240000,,pureflix,,,US,,episode,Full Extract,The Committee,1,,8,,Innovation,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E8_1936448579981_466027558665,S1_E8_1936448579981_466027558665,,pureflixus1,,SVOD,SWP,,,,,,10/14/21,,12/31/26,,,,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E8_1936448579981_466027558665,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038103240013,,,SH038103240000,,,,
The Committee,Small Groups,1,EP038103240014,SH038103240000,,pureflix,,,US,,episode,Full Extract,The Committee,1,,9,,Small Groups,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E9_1936444995923_466027558673,S1_E9_1936444995923_466027558673,,pureflixus1,,SVOD,SWP,,,,,,10/14/21,,12/31/26,,,,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E9_1936444995923_466027558673,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038103240014,,,SH038103240000,,,,
The Committee,Committees That Work,1,EP038103240015,SH038103240000,,pureflix,,,US,,episode,Full Extract,The Committee,1,,12,,Committees That Work,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E12_1936444995926_466027558697,S1_E12_1936444995926_466027558697,,pureflixus1,,SVOD,SWP,,,,,,10/14/21,,12/31/26,,,,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E12_1936444995926_466027558697,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038103240015,,,SH038103240000,,,,
The Committee,The Vote,1,EP038103240016,SH038103240000,,pureflix,,,US,,episode,Full Extract,The Committee,1,,15,,The Vote,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E15_1936444995932_466027558721,S1_E15_1936444995932_466027558721,,pureflixus1,,SVOD,SWP,,,,,,10/14/21,,12/31/26,,,,,,,,,,,,S_1936355907716_466024998908,S1_1936358979512_466024998944,S1_E15_1936444995932_466027558721,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038103240016,,,SH038103240000,,,,
The Dark: Forever Winter,The Captive,1,EP038566110001,SH038566110000,,pureflix,,,US,,episode,Full Extract,The Dark: Forever Winter,1,,1,,The Captive,,,,,,,,,S_1870412355544_447856166469,S1_1870415939818_447859238472,S1_E1_1870443075918_447864358891,S1_E1_1870443075918_447864358891,,pureflixus1,,SVOD,SWP,,,,,,4/30/21,,4/30/31,,,,,,,,,,,,S_1870412355544_447856166469,S1_1870415939818_447859238472,S1_E1_1870443075918_447864358891,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038566110001,,,SH038566110000,,,,
The Dark: Forever Winter,The Plan,1,EP038566110002,SH038566110000,,pureflix,,,US,,episode,Full Extract,The Dark: Forever Winter,1,,2,,The Plan,,,,,,,,,S_1870412355544_447856166469,S1_1870415939818_447859238472,S1_E2_1870443075920_447864358919,S1_E2_1870443075920_447864358919,,pureflixus1,,SVOD,SWP,,,,,,4/30/21,,4/30/31,,,,,,,,,,,,S_1870412355544_447856166469,S1_1870415939818_447859238472,S1_E2_1870443075920_447864358919,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038566110002,,,SH038566110000,,,,
The Dark: Forever Winter,The Price,1,EP038566110003,SH038566110000,,pureflix,,,US,,episode,Full Extract,The Dark: Forever Winter,1,,3,,The Price,,,,,,,,,S_1870412355544_447856166469,S1_1870415939818_447859238472,S1_E3_1870443075923_447864358947,S1_E3_1870443075923_447864358947,,pureflixus1,,SVOD,SWP,,,,,,4/30/21,,4/30/31,,,,,,,,,,,,S_1870412355544_447856166469,S1_1870415939818_447859238472,S1_E3_1870443075923_447864358947,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP038566110003,,,SH038566110000,,,,
The Dark: Great Deceiver,Safe Haven,1,EP036434780001,SH036434780000,,pureflix,,,US,,episode,Full Extract,The Dark: Great Deceiver,1,,1,,Safe Haven,,,,,,,,,S_1786932803681_394094118840,S1_1786933315566_394088998828,S1_E1_1786939459590_394088998933,S1_E1_1786939459590_394088998933,,pureflixus1,,SVOD,SWP,,,,,,9/30/20,,9/30/30,,,,,,,,,,,,S_1786932803681_394094118840,S1_1786933315566_394088998828,S1_E1_1786939459590_394088998933,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP036434780001,,,SH036434780000,,,,
The Dark: Great Deceiver,Nowhere to Hide,1,EP036434780002,SH036434780000,,pureflix,,,US,,episode,Full Extract,The Dark: Great Deceiver,1,,2,,Nowhere to Hide,,,,,,,,,S_1786932803681_394094118840,S1_1786933315566_394088998828,S1_E2_1786939459591_394088998942,S1_E2_1786939459591_394088998942,,pureflixus1,,SVOD,SWP,,,,,,9/30/20,,9/30/30,,,,,,,,,,,,S_1786932803681_394094118840,S1_1786933315566_394088998828,S1_E2_1786939459591_394088998942,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP036434780002,,,SH036434780000,,,,
The Dark: Great Deceiver,Breaking Point,1,EP036434780003,SH036434780000,,pureflix,,,US,,episode,Full Extract,The Dark: Great Deceiver,1,,3,,Breaking Point,,,,,,,,,S_1786932803681_394094118840,S1_1786933315566_394088998828,S1_E3_1786939459592_394092070451,S1_E3_1786939459592_394092070451,,pureflixus1,,SVOD,SWP,,,,,,9/30/20,,9/30/30,,,,,,,,,,,,S_1786932803681_394094118840,S1_1786933315566_394088998828,S1_E3_1786939459592_394092070451,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP036434780003,,,SH036434780000,,,,
The Dark: Great Deceiver,The Eyes of Madness,1,EP036434780004,SH036434780000,,pureflix,,,US,,episode,Full Extract,The Dark: Great Deceiver,1,,4,,The Eyes of Madness,,,,,,,,,S_1786932803681_394094118840,S1_1786933315566_394088998828,S1_E4_1786939459593_394092070460,S1_E4_1786939459593_394092070460,,pureflixus1,,SVOD,SWP,,,,,,9/30/20,,9/30/30,,,,,,,,,,,,S_1786932803681_394094118840,S1_1786933315566_394088998828,S1_E4_1786939459593_394092070460,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP036434780004,,,SH036434780000,,,,
The Dark: Great Deceiver,All Good Things,1,EP036434780005,SH036434780000,,pureflix,,,US,,episode,Full Extract,The Dark: Great Deceiver,1,,5,,All Good Things,,,,,,,,,S_1786932803681_394094118840,S1_1786933315566_394088998828,S1_E5_1786939459594_394092070469,S1_E5_1786939459594_394092070469,,pureflixus1,,SVOD,SWP,,,,,,9/30/20,,9/30/30,,,,,,,,,,,,S_1786932803681_394094118840,S1_1786933315566_394088998828,S1_E5_1786939459594_394092070469,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP036434780005,,,SH036434780000,,,,
The Dick Van Dyke Show,The Sick Boy and the Sitter,1,EP000012570001,SH000012570000,,pureflix,,,US,,episode,Full Extract,The Dick Van Dyke Show,1,,1,,The Sick Boy and the Sitter,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E1_1976638531770_474355750933,S1_E1_1976638531770_474355750933,,pureflixus1,,SVOD,SWP,,,,,,1/31/22,,2/12/27,,,,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E1_1976638531770_474355750933,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP000012570001,,,SH000012570000,,,,
The Dick Van Dyke Show,Forty-Four Tickets,1,EP000012570002,SH000012570000,,pureflix,,,US,,episode,Full Extract,The Dick Van Dyke Show,1,,11,,Forty-Four Tickets,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E11_1976638531831_474357798533,S1_E11_1976638531831_474357798533,,pureflixus1,,SVOD,SWP,,,,,,1/31/22,,2/12/27,,,,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E11_1976638531831_474357798533,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP000012570002,,,SH000012570000,,,,
The Dick Van Dyke Show,To Tell or Not to Tell,1,EP000012570013,SH000012570000,,pureflix,,,US,,episode,Full Extract,The Dick Van Dyke Show,1,,8,,To Tell or Not to Tell,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E8_1976638531819_474357798503,S1_E8_1976638531819_474357798503,,pureflixus1,,SVOD,SWP,,,,,,1/31/22,,2/12/27,,,,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E8_1976638531819_474357798503,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP000012570013,,,SH000012570000,,,,
The Dick Van Dyke Show,Sally is a Girl,1,EP000012570024,SH000012570000,,pureflix,,,US,,episode,Full Extract,The Dick Van Dyke Show,1,,13,,Sally is a Girl,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E13_1976638531838_474357798553,S1_E13_1976638531838_474357798553,,pureflixus1,,SVOD,SWP,,,,,,1/31/22,,2/12/27,,,,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E13_1976638531838_474357798553,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP000012570024,,,SH000012570000,,,,
The Dick Van Dyke Show,Empress Carlotta's Necklace,1,EP000012570035,SH000012570000,,pureflix,,,US,,episode,Full Extract,The Dick Van Dyke Show,1,,12,,Empress Carlotta's Necklace,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E12_1976638531834_474357798543,S1_E12_1976638531834_474357798543,,pureflixus1,,SVOD,SWP,,,,,,1/31/22,,2/12/27,,,,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E12_1976638531834_474357798543,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP000012570035,,,SH000012570000,,,,
The Dick Van Dyke Show,"Buddy, Can You Spare a Job?",1,EP000012570046,SH000012570000,,pureflix,,,US,,episode,Full Extract,The Dick Van Dyke Show,1,,14,,"Buddy, Can You Spare a Job?",,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E14_1976638531842_474357798563,S1_E14_1976638531842_474357798563,,pureflixus1,,SVOD,SWP,,,,,,1/31/22,,2/12/27,,,,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E14_1976638531842_474357798563,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP000012570046,,,SH000012570000,,,,
The Dick Van Dyke Show,Who Owes Who What?,1,EP000012570057,SH000012570000,,pureflix,,,US,,episode,Full Extract,The Dick Van Dyke Show,1,,18,,Who Owes Who What?,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E18_1976638531857_474357798603,S1_E18_1976638531857_474357798603,,pureflixus1,,SVOD,SWP,,,,,,1/31/22,,2/12/27,,,,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E18_1976638531857_474357798603,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP000012570057,,,SH000012570000,,,,
The Dick Van Dyke Show,Sol and the Sponsor,1,EP000012570067,SH000012570000,,pureflix,,,US,,episode,Full Extract,The Dick Van Dyke Show,1,,29,,Sol and the Sponsor,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E29_1976639043523_474357798713,S1_E29_1976639043523_474357798713,,pureflixus1,,SVOD,SWP,,,,,,1/31/22,,2/12/27,,,,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E29_1976639043523_474357798713,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP000012570067,,,SH000012570000,,,,
The Dick Van Dyke Show,The Curious Thing About Women,1,EP000012570068,SH000012570000,,pureflix,,,US,,episode,Full Extract,The Dick Van Dyke Show,1,,16,,The Curious Thing About Women,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E16_1976638531852_474357798583,S1_E16_1976638531852_474357798583,,pureflixus1,,SVOD,SWP,,,,,,1/31/22,,2/12/27,,,,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E16_1976638531852_474357798583,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP000012570068,,,SH000012570000,,,,
The Dick Van Dyke Show,Punch Thy Neighbor,1,EP000012570069,SH000012570000,,pureflix,,,US,,episode,Full Extract,The Dick Van Dyke Show,1,,17,,Punch Thy Neighbor,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E17_1976638531855_474357798593,S1_E17_1976638531855_474357798593,,pureflixus1,,SVOD,SWP,,,,,,1/31/22,,2/12/27,,,,,,,,,,,,S_1974776387784_473858086546,S1_1974815299530_473858598646,S1_E17_1976638531855_474357798593,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,EP000012570069,,,SH000012570000,,,,
